English Text,Hebrew Text,Sentiment
absolutely true even comparing modi with indira gandhi elevating modi’ stature nowhere near indira gandhi when comes vision courage leadership,אמת מוחלטת אפילו להשוות בין מודי לבין אינדירה גנדי מעלה קומה לא קרובה לאינדירה גנדי כאשר מגיע חזון מנהיגות אומץ,1.0
final assault tackle modis campaign,"""קמפיין תקיפה אחרון""",2.0
"sycophant says what can modi modi speak out against lynchings and hate crimes but silent wanting get political gains
and not powerful does not have the respect people scared people does not mean powerful leader ",חנפן אומר מה יכול modi modi לדבר נגד לינץ' ופשעי שנאה אבל לרצות שקט להשיג רווחים פוליטיים ולא חזק אין את הכבוד אנשים מפחדים אנשים לא אומר מנהיג חזק,0.0
simple arithmetic ₹72000 less than 23rd the existing dbt under modi government which averages ₹1068 lakh annually what being claimed the congress party bluff announcement ,חשבון פשוט 772000 פחות מ-23 ה-dbt הקיים תחת ממשלת MODI אשר ממוצעים É1068 לאק מדי שנה מה להיות טען בלוף מסיבת הקונגרס,0.0
just like lakhs modi put everyones account maybe just like put vadra mallya sorry jail something like that think,בדיוק כמו שאיקס מודי שם את החשבון של כולם אולי בדיוק כמו לשים את ודרה מיליה בכלא מצטער משהו כזה חושב,0.0
this lakh fake stuff being peddled all modi haters for too long now you follow closely what has achieved all these years you will never ask such questions 2019 will another success story ,הדברים המזויפים האלה שנמכרים לכל שונאי המודי יותר מדי זמן עכשיו אתה עוקב מקרוב אחרי מה שהשיג כל השנים האלה אתה לעולם לא תשאל שאלות כאלה 2019 יהיה סיפור הצלחה אחר,0.0
its not orissa squinty its odisha odisha poor state but always pro india pro modi and anti congress wait for the election result you guys will definitely witness the modi lehar this time remember you all fcuking moron odisha wasis never like west bengal,זה לא אוריסה פוזל אודישה אודישה אודישה שלה עני מדינה אבל תמיד פרו הודו פרו מודי ונגד הקונגרס לחכות לתוצאות הבחירות אתם בהחלט עדים מודי ליהאר הפעם לזכור את כולכם fcuking מטומטם Odisha אף פעם לא כמו מערב בנגל,0.0
means concedes defeat modi will win again this time next time also,אומר מודה modi להביס ינצח שוב הפעם בפעם הבאה גם,1.0
and they says modi did nothing ,והם אומרים שמודי לא עשה כלום.,2.0
cong sweeping south india seats karnataka,קונג גורף דרום הודו מושבי Karnataka,2.0
"yes bilkul sahi pakre hain
how can possible sab golmal hai bhai sab golmal haiwhats the reason behind nation wants know kaishe hua
someone plz tell instantly details chowkidar pure hai modi hai mumkin hai rahul jija chor hai",כן בילקול סאהי פאקרה היין איך יכול להיות שסאב גולמל היי בהאי גולמל היי מה הסיבה מאחורי האומה רוצה לדעת קאישה הו מישהו plz לספר באופן מיידי פרטים צ'וקידר טהור Hai modi mumkin Hai jija Hahi,1.0
people india are fed the incompetency modi govt their blatant misuse power rampant corruption misgovernance and overt lies have damaged country its time for congress party rahul gandhi lead the country out this turmoil ,"אנשים בהודו מקבלים מזון מהאי-כשירות המודי-גווט, הכוח הבוטה שלהם, שימוש לרעה בשחיתות משתולל, שחיתות ושקרים גלויים, הזיקו למדינה, זמנה למפלגת הקונגרס, רהול גנדי, מוביל את המדינה החוצה מהומה זו.",0.0
cheating hai modi per constitution governor shd beyond politics allowed nahi hai‍♂️ ,רמאות Hai modi לכל חוקה מושל shd מעבר לפוליטיקה אפשר נאהי Hai □,2.0
"rahul asking vote for his party
kejriwal asking vote for his party
this all fine this not begging for votes
modiji asking just vote and fullfill our voter rights beggingspreading awareness begging
wah modi haters

kya bolu ",RahuI מבקש להצביע עבור מפלגתו kejriwal מבקש להצביע למפלגה שלו זה בסדר כל זה לא מתחנן לקולות modiji מבקש רק להצביע ולמלא את זכויות ההצבעה שלנו מתחנן בהפצת מודעות מתחנן wah Mudi hateers kya bululauji,1.0
"don’ copy anyone listen him make own assessment
the man lost from punjab modi wave
why can’ communicate
the economic decisions which turned out bad put his feet otherwise 2919 would’ been home run for modi ’ view one may agree disagree","דון להעתיק מישהו להקשיב לו לעשות הערכה עצמית האיש שאבד מMODI Punjab למה יכול apos; לתקשר ההחלטות הכלכליות שהתברר רע לשים את רגליו אחרת 2919 היה, לרוץ הביתה לmodi לראות מישהו עשוי להסכים",1.0
nirav modi loan was sanctioned during congress vijay malya ran away during congress 2611 hydrabad blast lucknow train blastetc happened during congress raw agent have inputs congress didnt take action you fool will never understand this ,הלוואות nirav מודי אושרו במהלך הקונגרס vijay Malya ברח בקונגרס 2611 Hydrabad Blast עכשיו רכבת Blasetc קרה במהלך הקונגרס סוכן גלם יש קלט הקונגרס לא נקט פעולה אתה טיפש לעולם לא תבין את זה,0.0
sir please explain the scheme modi many people lost their jobs this way modi giving,"אדוני, בבקשה תסביר את התוכנית. הרבה אנשים איבדו את עבודתם בדרך זו.",1.0
role leader not just implement law but also provide moral support the moment darkness modi yogi failed precisely this fronti agree police actedbut why moral condemnationis for the fear being seen minority appeasement,"מנהיג התפקידים לא רק מיישם את החוק, אלא גם מספק תמיכה מוסרית ברגע שהחושך, מודי יוגי, נכשל בדיוק. המשטרה הזו הסכימה, אבל למה גינוי מוסרי על כך שהפחד נראה פיוס מיעוטי?",0.0
prime minister narendra modi arrives for bjps central election committee cec meeting party headquarters delhi credit ani ,ראש הממשלה נרנדרה מודי מגיע לועדת הבחירות המרכזית של בי.ג'י.פי. סי.,2.0
why did use four different words which arent modis name address him,למה להשתמש בארבע מילים שונות אשר אינו שם modis פונה אליו,2.0
they same thing what modi done india two devil same mind ,הם אותו הדבר מה modi עשה הודו שני השטן אותו המוח,2.0
account temporarily unavailable because violates the twitter media policy learn more,החשבון לא זמין באופן זמני כי הפר את מדיניות טוויטר מדיה ללמוד יותר,1.0
they are modi hater they will not understand leave ,הם שונאים modi הם לא יבינו לעזוב,2.0
india the largest democracy the world but with upcoming election the secularism enshrined its constitution stake its going difficult for non hindus when modi wins furthers his hindu nationalism agenda,"הודו, הדמוקרטיה הגדולה ביותר בעולם, אך בבחירות הקרובות, החילוניות החרימה את החוקה שלה, והקשה על הלא הינדוס, כאשר מודי מנצח את האג'נדה ההינדית הלאומנותית שלו.",0.0
would you listen your predecessor ,האם אתה מקשיב קודמך בתפקיד,2.0
modi trying sneek his photo every where not far when will get toilet papers with his face building kamods,מודי מנסה לגנוב את התמונה שלו בכל מקום שבו לא רחוק כאשר יקבל נייר טואלט עם הפנים שלו בונים קמודים,0.0
denial service attack planned farmers during thislok sabha elections the most legal possible way 111 tamil nadu farmers contest against modi varanasi power the farmers via ,"התקפת שירות ההכחשה תכננה חקלאים במהלך הבחירות של לוק סבאה בדרך הכי חוקית שאפשר, 111 מגדלי טמיל נאדו נגד מודי ווראנסי, כוחם של החקלאים.",1.0
lol you give details that modi true and fulfilled his promises grow mohandas,"אם אתה נותן פרטים, שמודי אמיתי ומקיים את הבטחותיו, גדלות המוהנדס.",1.0
why clown prince hell bent become that resorts lies fake promises does not even realise that what proposes not possible will send india back edge economical precipice which modi bought back with great effort hardworking team ,מדוע הנסיך הליצן מכופף להיות כי נופשים שקרים הבטחות מזויפות אפילו לא מבין כי מה מציע לא אפשרי ישלח המשקעים הכלכליים חזרה בקצה קצה אשר modi קנה בחזרה עם צוות חרוץ מאמץ גדול,1.0
whatever anyone says nation deserves many more terms modi rule silence all these pessimists,כל מה שמישהו אומר אומה ראויה למונחים רבים יותר שלטון מודי שתיקה כל פסימיסטים אלה,1.0
tbh you dont necessarily have comment just for the sake commenting prerequisite for every bluetick person just comment anything out there stay relevant adding salutations doesnt make yesman again dont support ,לא בהכרח יש לך תגובה רק למען תגובה תנאי מראש לכל אדם blutick רק להעיר כל דבר שם בחוץ להישאר רלוונטי הוספת ברכות לא עושה yesman שוב לא תומך,1.0
just realised not many girls have put chowkidar their usernames who are modi supporters and almost all boys have what can the reason,רק עכשיו הבנתי לא הרבה בנות לשים chowkidar שמות המשתמש שלהם שהם תומכים modi וכמעט כל הבנים יש מה יכול הסיבה,0.0
waah modi baniyagiri hats off but love the way you connect work with every step your the only problem that india country where you dig soil and you will get full belly seekhna padega bharat mehnat karna ,אבל אוהב את הדרך שאתה מתחבר לעבודה עם כל צעד שלך הבעיה היחידה שמדינת הודו שבה אתה חופר אדמה ואתה תקבל בטן מלאה sukhna padega bharat mehanat Karna,1.0
are all bjp workers modi should become rajasthan governor kalyan singh via ,האם כל עובדי BJP modi צריך להיות Rajasthan מושל Kalyan סינג דרך,2.0
started ordinary worker took charge nyci later became general secretary and now president worked hard travelled length and breadth the country building party campaigning election like narendra modi dynasty dynasty could have been minister mms govt,החל עובד רגיל לקח אחריות NYCI מאוחר יותר הפך מזכיר כללי ועכשיו הנשיא עבד קשה נסע ארוך ורחב המפלגה הכפרית קמפיין קמפיין בחירות כמו Narendra מודי שושלת יכול להיות שר MMS Govt,0.0
failing understand such simple thing today modi nationalist because has the money project himself that those cronies were with rahul then would the nationalist and modi the pappu takes only outreach and isolation underst brain dead students,כישלון להבין דבר כל כך פשוט היום מודי לאומני כי יש לו את פרויקט הכסף עצמו כי Croniies אלה היו עם RahuI אז היה הלאומני וmodi Papu לוקח רק outraach ובידוד תחת סטודנטים מתים המוח,0.0
"tell modi give 15lakh
stop videah yatra stop giving lollipop media and then everything clear","תגיד למודי להפסיק עם זה, להפסיק לתת לסוכריות על מקל, ואז הכל ברור.",1.0
very pointed analysis and right accountability measure brought out but even the modi govt does not want change its approach management public sector,ניתוח מאוד מחודד ואמצעי אחריות נכון הביאו את אבל אפילו MODI GOVT לא רוצה לשנות המגזר הציבורי ניהול הגישה שלה,1.0
"pls ask why modi
government silent terrorist killing muslims
she write drama letter pakistan violence
not indias ",שאל מדוע הממשלה השקטה טרור להרוג מוסלמים היא כותבת מכתב דרמה אלימות פקיסטנית לא אינדיאס,2.0
the perception war sadly the modi gormint has been way behind the imran gormint will glad see this clueless sarkar end its innings the earliest,"מלחמת התפיסה, למרבה הצער, ה""מודי גורמינט"" הייתה הרחק מאחורי הגורמינט האימרני, תשמח לראות את הסקאר חסר-המושג הזה מסיים את הסיבובים שלו הכי מוקדם.",0.0
ppl who never voted for modi still waiting for lakh their account ,PPL שמעולם לא הצביע למודי עדיין מחכה לאק החשבון שלהם,2.0
bjp india no1 india modi india only bjp not congress india,BJP אינדיה no1 אינדיה מודי הודו רק BJP לא הקונגרס ההודי,2.0
shd give lac crore ambani maaaadaaar chod modi wont mind india goes broke our poors get thier dues when poors get some money jaitley kyu jal rahi hai modi kutto haraaaami logambani adani hijdo ,אז מה אתה עושה כאן? מה אתה עושה כאן? אני לא יודע מה זה אומר. אני לא יודע. אני לא יודע.,2.0
chalo good toh you have finally agreed that chowkidaar narendra modi neh indians sath jhumla kiya tha thank you very much ,צ'לו טו טוב סוף סוף הסכמת שצ'אוקידאר נארנדרה מודי נה אינדיאנס סאטה ג'המלה קיה תודה רבה לך,1.0
from constituency odisha first vote our beloved sir and 2nd vote ,"ממחוז הבוחרים אודישה, הקול הראשון של אדונינו האהוב וההצבעה השנייה.",1.0
arey jhutli who introduced aadhar upa and you are saying congress opposed who doing chalkapat you modi shah only,"ואת אומרת שהקונגרס מתנגד למי שעושה לך ""גיראפאט מודי-שאה"" רק",2.0
yes vote only modi,כן להצביע רק modi,2.0
"modi walking down hitler’ path’ opposition leaders condemn attack muslim family gurugram
delhi chief minister said the attackers were ‘goons the garb hindus’
",מנהיגי האופוזיציה מגנים התקפה גורוגרמה משפחתית מוסלמית שר ראשי delahi אמר התוקפים היו gooons zagons hindustiz,0.0
modi promised rs6000 annually farmers budget bhakts great move modiji dil jeet liya yaarthis will empower farmers rahul promised minimum income guarantee rs6000month every poor citizen india bhakts sala mufatkhor bana sabko luta desh paisa for,MODI הבטיח RS6000 שנה תקציב חקלאים bhakts מהלך גדול modiji del jeet liya yaarthis יעצים חקלאים Rahul הבטיח מינימום הכנסות ערבויות Rs6000 חודשים כל אזרח עני בקהאקטס סלה muftkhur באנה סאבאקו דשה פייסה עבור,1.0
indeed not the time score points against swamy given many ill wishers who hate modibjp and would any extent harm him even india gets hurt any clues sorry would need tweets for entire list,בהחלט לא נקודות ציון הזמן נגד סוואמי נתון wishers חולה רבים ששונאים modidjp והאם כל מידה לפגוע בו אפילו הודו נפגעת כל רמזים מצטער היה צריך טוויטים לכל הרשימה,0.0
modi already said lakhs 2014 what will come with now  ,מודי כבר אמר לאקס 2014 מה יבוא עם עכשיו,2.0
mrgiriraj dont abuse modi shah neither know about the real power shah should silent,Mrgiriraj לא התעלל במודי שאה לא יודע על הכוח האמיתי שאה צריך לשתוק,1.0
modi promises all will get chowkidar tag every year celebrate surging cal strike three times all cities will renamed with ramayana characters everyone will get free transportation attend modi rally will install special kiosks listen mann life bath,"מודי מבטיחה שכולם יקבלו תג של צ'וקידר בכל שנה, לחגוג את השביתה של קאל, שלוש פעמים כל הערים ישתנו עם דמויות של ראמאיאנה, כולם יקבלו תחבורה חינם, יתקינו את הקיוסקים המיוחדים, יקשיבו לאמבט החיים של מאן.",1.0
scholarships for those who make godse father nation special subsidy for those who prepare modi biopic,מלגות למי שהופך את האב הסנדקי לסובסידיה מיוחדת עבור אלה שמכינים MODI biopic,1.0
72k 15l ाुि ो ुि े rahul congress upa what strange logic are you giving anand havent you heard creative destruction schumpeterian economics modi economic model crony capitalism has disrupted,72k 15l ▪ RahuI Congress upa מה היגיון מוזר אתה נותן ו מקלט שמעת הרס יצירתי Shumpeterian כלכלה מודי מודל כלכלי קרוני קפיטליזם שיבש,1.0
sir this very serious question want you take moment and think human you are the india will possible for you attend each and every funeral despite being modi supporter impressed your stance but dont ridiculous,"אדוני, השאלה הרצינית הזו רוצה שתיקח רגע ותחשוב שאתה בן-אדם, שהאינדיה תוכל להשתתף בכל לוויה ובכל לוויה, למרות שהיית תומך במצב רוח, הרשמת את עמדתך, אבל אל תהיה מגוחך.",1.0
jaise besrm nrendra modi deta love letter likh happy pakistanday,ג'ייס ברסרם ננדרה מודי דטה מכתב אהבה כמו יום פקיסטן שמח,1.0
modi the bluff master,modi אמן הבלוף,2.0
actor madhavan offers support modi urge voters cast votes elections gets trolled ‘liberals’,שחקן Madhavan מציע תמיכה modi הבוחרים להקצות בחירות מקבל טרול Liberals,1.0
omg what bunch jobless trolls these guys who cry foe democracy danger are hounding man just because seemingly supports modi,אומג איזה חבורה של טרולים חסרי עבודה החבר'ה האלה שבוכים אויב דמוקרטיה סכנה הם רודף אדם רק בגלל שנראה תומך modi,2.0
show any one videotweetpress meetelection manifestoletter that modi has promised,הצג כל וידאו בטוויטר ברוש אחד המניפסט בחירת המניפסט כי modi הבטיח,2.0
"absolutely right question
its simply spreading the falsehood misguide the honest people modi never said this 15l thing",שאלה נכונה בהחלט שלה פשוט להפיץ את השקר misguide האנשים ההגונים modi מעולם לא אמר דבר 15l זה,1.0
ask muslims they like modi,שאל מוסלמים הם אוהבים modi,2.0
the same fake degree economist bhakts who didnt raise word when modi declared that would refund income salaried class and iteration bringing back huge black money enough pay everyone lacs are questioning nyay hows the josh now ,אותו כלכלן מזויף שלא העלה מילה כאשר modi הכריז כי היה להחזיר כיתה מושלת הכנסות ואיטרציה מביא בחזרה כסף שחור ענק מספיק לשלם כולם lacks הם חקירת Nyay איך ג'וש עכשיו,0.0
chalo ekbar sach nikla muh narendra modi the most powerful india ever had,צ'לו אכבר סך ניקלה מו נרנדרה מודי החזק ביותר בהודו אי פעם,1.0
dont worry south north east india bihar will throw out bjp,אל תדאג דרום צפון מזרח הודו bihar יהיה לזרוק BJP,2.0
modi says taking action against bjp men shielding child rapistskillers politicising rape ,MODI אומר נקיטת פעולה נגד BJP גברים מגן אונס רוצחי ילדים פוליטים אונס,1.0
advani doesn’ receive any sympathy was instrument for major hindu muslim divide during rath yatra what goes around does come around this short sojourn life fate modi will also the same some day,אדבני מקבל כל אהדה הייתה כלי לחלק ההינדי הגדול במהלך רט יטרה מה שהולך סביב עושה לבוא סביב החיים הקצרים האלה גורל modi יהיה גם באותו היום ביום מן הימים,1.0
finally india had act against pak with invasion similarly day will come when and nations will start war against islam that will time when all non islamic nations will throw muslims out their countries convert them,"סוף סוף הודו פעלה נגד פאק בפלישה באותו היום, כאשר האומות יתחילו מלחמה נגד האיסלאם, זה יהיה הזמן שבו כל האומות הלא איסלאמיות יזרקו מוסלמים מהמדינות שלהם ימירו את דתם.",2.0
dhanus cannon heavy lifting helicopters are given out security forces will increase ability armed forces deploy fast north east and norththis what nda govt lead modi congress gandhi eat commissions modi provided effective tool defense forces,מסוקי ההרמה הכבדים של תותח דאנוס ניתנים החוצה כוחות הביטחון יגדילו את יכולת הכוחות המזוינים לפרוס במהירות צפונה מזרחה וצפון זה מה nDA govt להוביל MODI הקונגרס גנדי לאכול עמלות MODI סיפק כוחות הגנה יעילים,1.0
please give proof modi having said why people never asked nehru indira rajeev sonia why india still under developed nation even after years independence,בבקשה תן הוכחה מודי אמר למה אנשים אף פעם לא שאלו Nehru אינדירה ראג'יב סוניה למה הודו עדיין תחת מדינה מפותחת גם אחרי שנים של עצמאות,1.0
after few weeks this guy would tweet and will speak with his friends how modi hasnt done anything,אחרי כמה שבועות הבחור הזה היה ציוץ וידבר עם חבריו איך modi לא עשה שום דבר,0.0
cong can only speak but only modi can deliver say again cong can something modi can better dot ,קונג יכול רק לדבר אבל רק modi יכול לספק לומר שוב cong יכול משהו modi טוב יותר נקודה,1.0
before election commission,לפני ועדת הבחירות,2.0
modi gave lac crore adani ambani tatas that time jaitely ass pain bastards bjp looted cntry for adani ambani like devils modi maaaaaa haraaaaamjaado,MODI נתן lac crore adani ambani tatas כי פעם בתחת jaitely ממזרים כאב BJP נבזז cntry לאדני Ambani כמו שדים modi maaaaaaa haraaaamjado,2.0
"bhakts after promise rahul gandhi how can you promise removing poverty who will fund them someone tell them after forming government they will have budget modi used for benefiting adani and ambani congress talking for poor
simple",Bhakts לאחר הבטחה Rahul Gandhi איך אתה יכול להבטיח הסרת עוני מי יממן אותם מישהו אומר להם לאחר הקמת הממשלה יהיה להם מודי תקציב בשימוש לטובת אדאני ואמבאני קונגרס מדבר עבור פשוט עני,0.0
modi the weakest india has ever had with such massive mandate and resources under his disposal ran away remained silent about many important issues including those which promised shamelessly fact coward heart ाेशबचा,מודי ההודי החלש ביותר אי פעם היה עם מנדט מסיבי כזה ומשאבים תחת סיפונו ברח נשאר שקט על נושאים חשובים רבים כולל אלה אשר הבטיחו ללא בושה לב פחדן,1.0
delhi march prime minister narendra modi arrives bjp headquarters for the partys central election committee cec meeting,Delhi מרץ ראש הממשלה Narendra modi מגיע BJP מטה עבור המפלגה המרכזית בחירות הוועדה Cec,2.0
wish all loksabh elction wish prim ministr narendr modi the power wolrd maha sata becm,"הלוואי שכל ההצטברות של לוקסאב תייחל למיניסטר נאנדר מודי, הכוח של וולרד מהא סאטה,",2.0
2crs job and lacs each familiesis not big bluff given modi 2014 ,2crs עבודה וחתכים כל משפחה היא לא בלוף גדול נתון modi 2014,2.0
rahul gandhi will deposit money the bank account opened modi till 2014 half population does not had bank accounts mostly poor what they were doing till 2004 2014 ,Rahul Gandhi יפקיד כסף חשבון הבנק נפתח modi עד 2014 מחצית האוכלוסייה אין חשבונות בנק בעיקר עניים מה שהם עושים עד 2004 2014,0.0
poor imran khan because this time his arch rival narendra modi,"אימראן קאן המסכן, כי הפעם יריבו המושבע, נרנדרה מודי,",0.0
 election campaign full swing chenab valley the direction former mos mla doda shakti raj parihar and sangathan mantri vipan sharma ,קמפיין בחירות מלא נדנדה Chanab עמק הכיוון לשעבר Mosmla mla duda shakti ראג' פאריהאר וסנגאת'ן מנטרי Vipan שארמה,1.0
all loans given congress and vijay mallya nerav modi mahul chowaksi soon will india digital india did well controlling bribe all leave you won’ understand because you loves pappu  aayega modi jiski gand mai jor hai lagao,"כל ההלוואות שניתנו לקונגרס ו-ויג'יי מיליה ניראב מודי מהול צ'אוקסי בקרוב יהיו הודו הודו הודו הדיגיטלית עשתה טוב שליטה בשוחד כל השאריות שלך, אתה מבין כי אתה אוהב את פאפו Aayega modijiski gand mai Jor hai lagao",2.0
chowkidaron pagal bnane liye modi formula use kiya howa bndy jhoot bolo formula yae wohi major jin pakistani commando training blf torture kaha tha  rip indian army and that why they retired you early ,הנוסחה של צ'אוקידרון פגאל ביין לייה מודי משתמשת בקייה האוהו בהו בהו בהו ג'ו בוו פורמולה יה ווהי ג'ין פקיסטני אימון קומנדו בלף עינויים קהה ת'ה לקרוע צבא הודי ובגלל זה הם פרשו לך מוקדם,1.0
air india withdraws boarding passes with modis pics after criticism ⚡lyric video ,אוויר הודו נסוג כרטיסי עלייה למטוס עם תמונות modi לאחר ביקורת וידאו Élyric,2.0
giriraj will lose deposit,גיראז' יאבד את הפיקדון.,2.0
another diplomatic victory modi france banned masud and seized his property france german will also ban masud same lines after this countries will have ban with choice china will have bear insults for his undue support pak ,"עוד ניצחון דיפלומטי, מודי-צרפת, אסר על מסעוד, ותפס את רכושו, צרפת-גרמני, יאסור גם את מסעוד באותם קווים, לאחר שמדינות אלו יאסורו על סין לבחור, לשאת עלבונות על תמיכתו המיותרת, פאק.",2.0
did ever told modi better ,האם אי פעם אמר לי modi טוב יותר,1.0
"but russain news agency share this video why cant accept truth our chowkidar didnt gave any kind proof making chutiyas and want save thats why making chutiya each otherthats truth modi sirf batain karwalo see this video 
",אבל סוכנות החדשות רוסיין חולקת את הסרטון הזה למה לא יכולה לקבל את האמת הצ'וקידר שלנו לא נתן כל הוכחה טובה,1.0
understand helplessness bring nehruindira counter rahuls but one point you said modi gave 534 lakh whereas promising 360 lakh for info didnt say will discontinue modis program additional,להבין חוסר אונים להביא nehruidra נגד Rahuls אבל נקודה אחת אמרת modi נתן 534 lakh בעוד מבטיח 360 lakh למידע לא אומר יפסיק Modis תכנית נוספת,1.0
"minister you look frightened 
rahul gandhi did perform better than modi
farm loan waiver state forcing central government for damage control mode announcement 6000 per year farmers 10000 crores are unpaid amount sugar cane farmers","השר אתה נראה מפוחד Rahul Gandhi עשה לבצע טוב יותר מאשר ויתור הלוואות חוות modi מדינה מכריח הממשלה המרכזית להכרזה מצב בקרת נזקים 6000 חקלאים 10,000 crores הם חקלאי סוכר סכום שלא שולמו",1.0
200 1900 gifts and memorabilia received modi auctioned and 117 crores added namami gange fund crore seoul peace award also nammami gange ,200 1900 מתנות ומזכרים קיבלו mudi במכירה פומבית ו-117 crores הוסיף קרן נאמי גנג קרון Crore Seoul שלום פרס גם Nammami Gange,2.0
liberals having meltdown madhavan just because asked vote endorsement modis tweetimagine what happens supports modi,ליברלים שיש משבר Madhavan רק בגלל שאל תמיכה הצבעה modi tweetiim לדמיין מה קורה תומך modi,2.0
nirav and ipl scam was done upa congress regime stupid bootlicker and about modi prove court ,הונאת nirav IPL נעשה למעלה משטר קונגרס shootlicker טיפש ועל modi להוכיח בית משפט,0.0
"seeing the comments below you wanted shame your boss inducing people troll modi
any payments still pending",לראות את ההערות למטה שרצית בושה הבוס שלך גורם לאנשים טרול modi כל תשלומים עדיין תלויים ועומדים,2.0
hey shah arent you the same moron who had said that modi becomes pakistani intruders won’ dare cross border well didnt see that happen but the real concern was modi became the wont need pakistani terrorists have home bred shaka terrorists,הי שאה אתה לא אותו אידיוט שאמר שמודי הופך לפקיסטני הפולשים לא העזו לחצות את הגבול לא ראה את זה קורה אבל הדאגה האמיתית הייתה שמודי הפך לטרוריסטים הפקיסטאניים,0.0
yes but when will modi start his campaigning,"כן, אבל מתי מודי יתחיל במסע הבחירות שלו?",2.0
congress plays bluff now for gaining more vote but they didnt defeat narendra modi for again become the prime minister,"הקונגרס מעמיד פני בלוף כעת על כך שזכה בהצבעה נוספת, אך הם לא הביסו את נרנדרה מודי כי שוב הפך לראש הממשלה.",1.0
india markets election tourism forget the taj mahal what about modi rally creaworldnews ,שווקי הודו תיירות בחירות לשכוח את טאג' מהאל מה לגבי modi עצרת חדשות Creaworld,2.0
congress seeks deferring biopics launch congress complains over the upcoming launch the biopic narendra modi says the launch the film before elections violates norms for more ,הקונגרס מבקש לדחות את ההשקה הביוגרפית הקונגרס מתלונן על ההשקה הקרובה Narendra modi הביוגרפי אומר השקת הסרט לפני בחירות מפרה נורמות לעוד,1.0
definitely are with narendra modi for all missions and casting votes and all the best for coming ipls ,בהחלט נמצאים עם נרנדרה מודי לכל המשימות וההצבעות וההצבעות וכל הטוב ביותר עבור בא IPPs,1.0
"modi vegetarian and hindu not eating beef idiocy the culture that you wish pass your next gen thought you islamic intelligent advocate repute but indiscent the core your being
you want hated billions hindusgo ahead",צמחוני מודי והינדית לא אוכלים טמטום בקר התרבות שאתה רוצה להעביר gen הבא שלך חשב שאתה חסיד איסלאמי אינטליגנטי למוניטין אבל indistent הליבה שלך להיות אתה רוצה מיליארדים שנאו הינדיאוגו קדימה,0.0
’ not modi’ india fawad claps back sushma swaraj over hindu girls tweet global village space ,לא מודיה פאואד מוחא כפיים על סווראג' של בנות הינדיות מצייצות על שטח הכפר הגלובלי,2.0
raga has vision only save self momsisjijja while modi has vision safe cntry secure cnrty prosperous cntryso again modi ,לראגה יש חזון להציל את עצמו רק בזמן שלמודי יש ראייה בטוחה של cntry להבטיח cnrtry המשגשג שוב modi,1.0
poor decision she wont win,החלטה גרועה היא לא תנצח,1.0
and this guys who heard about the lac amount our account promised modi always run away when ask them give proof that can sue modi dont know why they like modi much for hide that video from ,והבחורים האלה ששמעו על כמות החתך שהחשבון שלנו הבטיח למודי תמיד לברוח כאשר שואלים אותם לתת הוכחה שיכול לתבוע modi דון יודע למה הם אוהבים modi הרבה עבור להסתיר וידאו ש מ,1.0
has the tag gandhi family has identity with congress congress has ruled for yrs must have done good rule for long inspite modi lying abt pappu this that pappu won three states ’ progressive thinking hate politics  ,האם למשפחת גנדי יש זהות עם קונגרס פסק עבור yrs חייב לעשות כלל טוב עבור modi inspite ארוך שוכב abt Papu זה שפאפו זכה שלוש מדינות חשיבה מתקדמת שונא פוליטיקה,0.0
but where did modi get the figure 1520 lakh curious about that possible and good idea but cant implemented india because are corrupt society and rahul gandhi thug,אבל מאיפה modi לקבל את הדמות 1520 lakh סקרן על זה אפשרי ורעיון טוב אבל לא יכול מיושם בהודו כי הם חברה מושחתת בריון Rahul גנדי,1.0
dying democracy ,דמוקרטיה גוססת.,2.0
arun jaitley finance minister leader the opposition jittery had caused modis bjp regarding minimum income gaurantee,"ראש שר האוצר של ג'יטלי, האופוזיציה העצבנית, גרמה להפרעה במצב הרוח, בנוגע למינימום הכנסה, גוארנטה.",2.0
tested simple arithmetic then ₹72000 less than 23rd the existing dbt under modi governmentthat averages ₹1068 lakh annually what being claimed bluff announcementthink and understand all 70yrs had humble waynof promises povertyelectrict nvr gone,"בדיקה מתמטית פשוטה לאחר מכן 720,000 פחות מ -23 dbt הקיים תחת ממשלת modi שממוצע É1068 lakh שנה מה להיות טען בלוף לחשוב ולהבין את כל 70yrs היה wayn של הבטחות עוני nvr נעלם",0.0
the last years the govt headed narendra modi introduced dbt through banks besides subsidies for food fertilizer kerosene ministries handed over subsidies the poor through the dbt which was enabled aadhaar arun jetly ,בשנים האחרונות גולת הכותרת narendra modi הציג dbt באמצעות בנקים מלבד סובסידיות למיניסטריות נפט דשן מזון נמסר סובסידיות העניים דרך dbt אשר אפשר Aadhaar סילון,0.0
dont know why our chowkidar affraid act against the criminals politics the reason must our sold out corrupt media who will come together and shout that politically motivated modi know you can the brahmin guru with ,לא יודע למה צ'וקידר שלנו מפחד לפעול נגד הפוליטיקה של הפושעים הסיבה שחייבת למכור את התקשורת המושחתת שלנו שיתאחדו ויצעקו שמודי עם מוטיבציה פוליטית יודע שאתה יכול להיות גורו ברהמין עם,0.0
well done ,כל הכבוד.,2.0
narendra modi movie trailers lies exposed ,"""קרוואנים לסרטי נרנדרה מודי חשופים""",2.0
