English Text,Hebrew Text,Sentiment
"harsha bhogle did you already make your mind about madnkading
did you think that all the emotional drama will crush rrs spirit only indian journalists had guts like ask questions indian politics would have been different ",אתה חושב שכל הדרמה הרגשית תמחץ את הרוח רק לעיתונאים אינדיאנים היה אומץ לשאול שאלות שפוליטיקה אינדיאנית הייתה שונה,2.0
saying words modi from his mouth speaking like bjp chairman not like niti ayog chairmen,"אומר מילים מפיו מדבר כמו יו""ר בי.ג'יי.פי. לא כמו יושב הראש של ניטי אייג.",2.0
ashamed that you see modis face mine ,"""תתביישי שאת רואה את הפנים שלי",2.0
shut ,סגור,2.0
about time,הגיע הזמן.,2.0
"nobody hows the jos
ashwin mankaded sir ","אף אחד לא יודע מה שלום ג'וס אשווין, אדוני.",2.0
china welcomes goodwill message exchange between modi and khan pakistan national day ,סין מקבלת בברכה את העברת מסרי הרצון הטוב בין היום הלאומי מודי וקאן פקיסטאן.,2.0
"this all for our leader dear media can you notice this indian media nonsence and corrupted modi and his team
","כל זה עבור מנהיגנו, מדיה יקרה, האם תוכל לשים לב לאות התקשורת ההודית, ולמודי הפגום ולצוות שלו?",2.0
and was thinking modi was eyeing the youth vote with his pubg reference,וחשבתי שמודי בוחן את הצבעת הנוער עם ההתייחסות שלו לפאב.,2.0
fake nationalists ,לאומנים מזויפים,0.0
"has brought elections back basics
keep mind real issues jobunemploymenteducationhealth etc which are the only real issues rest all other issues are irrelevant common people villages ",הביא בחירות בחזרה בסיסיות לשמור על מוחות נושאים אמיתיים עבודה מועסקת בריאות וכו'שהם הנושאים האמיתיים היחידים לנוח כל סוגיות אחרות הם כפרים פשוטים לא רלוונטיים,0.0
seem copy this logic but kind failed ,נראה שהעתק ההגיון הזה אבל סוג נכשל,1.0
whether will agree with that people had elected modi india not chaiwala marketing manager who sales cap tshirt online  ,האם תסכים עם זה שאנשים בחרו במודי הודו לא מנהל שיווק צ'איוואלה שמוכר חולצות כובע באינטרנט,2.0
"thats why because koi aage hai koi peeche hai bhi hai desh hai yes need selfless leader for our motherland and are glad wehave found one our bharat mata uska beta mil gaya hai
abki baar fir modi sarkar","בגלל זה בגלל שאני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך, אני אוהב אותך.",1.0
stop your chatukarita when you asked about unemployment from govt when you asked kisan msp from when you asked education budget health etc stop your nonsense ,"תפסיק את הצ'טוקריטה שלך כששאלת על אבטלה מהמו""מ כששאלת את סוזן מ.ס.פ. כששאלת על בריאות בתקציב החינוך וכו' תפסיק עם השטויות שלך.",2.0
"what joke think educated has same shithole standard like that dumbo bimbo harassing 
malviya now does days tasks 2014 just months 2018 due modis efficient governance",איזו בדיחה חושבת שלמשכיל יש את אותו סטנדרט מחורבן כמו הפרחה הטיפשה שהטרידה את מאלביה עושה עכשיו משימות של ימים 2014 רק חודשים 2018 בשל ממשל יעיל,0.0
are these mushrooms reason for modi unblemished fairness and evergreen youthfulness  ,האם הפטריות הללו הן סיבה להגינות מוחלטת וצעירות ירוקת-עד,1.0
alert goa delhi and mumbai behalf narendra modi ,התראת גואה דלהי ומומבאי בשם נרנדרה מודי,2.0
its modis operandi cong make false promise kums said hrs will farm loan waiver its almost not even happened same punjab and congress character one deceit,"הקומזיץ האופרנדי שלו מבטיח הבטחות שווא, קומס אמר ש""אייץ'.אר.אס"" יגישו ויתור על הלוואות חקלאיות, וכמעט ולא קרה אותו פונג'אב ודמות קונגרס, הונאה אחת.",0.0
well comments  modi press conference democracy 201419 via ,הערות טובות מודי מסיבת עיתונאים דמוקרטיה 201419 באמצעות,2.0
prime minister narendra modi and his party bjp were sleeping after having beef biryani when the pulwama terror attack was planned and carried out ,"ראש הממשלה נרנדרה מודי ומפלגתו, בי.ג'י.פי, ישנו אחרי שאכלו בשר ביריאני, כשהתקפת הטרור של פולואמה תוכננה ובוצעה.",2.0
yeah thats what was thinkingoops many tweets not enough time reply them all bad was honestly waiting for someone use his message endorse someone else haha kind wish modi would message hes fucking vicious and love ,"כן, זה מה שחשבתי. ציוצים רבים, לא מספיק זמן, משיבים לכולם. בכנות, חיכה שמישהו ישתמש במסר שלו, ויתמוך במישהו אחר.",1.0
totally agree with that our domestic help one the most hard working women have seen till date shes been with for the last years and like our family member think mig will take them another level but want modi ,אני מסכים לחלוטין עם העובדה שהמקומית שלנו עוזרת לאחת הנשים הכי עובדות שראו עד היום שהיא הייתה איתו במשך השנים האחרונות וכמו בן המשפחה שלנו חושב שמיג ייקח אותן ברמה אחרת אבל רוצה מודי,1.0
"
todays india aspirational where the middleclass contributing immensely nationbuilding modi govt recognising the dreams and contribution this important segment society and empowering them their endeavours","היום בהודו שאיפה שבה המעמד הבינוני תורם מאוד לבניה של אומה, לזהות את החלומות ולתרומה של החברה החשובה הזו, ולהעצים את מאמציהם.",1.0
sure ,בטח.,1.0
time when going through acute crisis modi decided decline access formal credit and expose the distressed farmers the exploitation private money lenders ,"בזמן שעבר משבר חמור, מודי החליט לסרב לקבל אשראי רשמי ולחשוף את החקלאים במצוקה, המלווים הנצלניים הפרטיים.",1.0
good you realised now leftist creators cinema project modi villain for their sustainability,"טוב שהבנתם כעת, היוצרים השמאלניים, פרויקט הקולנוע המודי, נבל לקיימותם.",1.0
raw talent man ,איש כישרון לא מבושל.,0.0
"forthtell each man woman you meet
congress never does its promises keep pilfer ferret loot your future they seek
will you let them watching mute meek will you vote modi back anew
that india may finally counted among the developed few ","אמור לכל גבר שאתה פוגש בקונגרס שהבטחותיו אף פעם לא שומרות על גניבת חמוסים שלל את עתידך הם מחפשים, האם תניח להם לצפות בצניעות אילמת, האם תצביע למודי שוב מחדש, שהודיה תוכל סוף סוף לספור בין המעטים המפותחים?",0.0
"
securing health education wellbeing freeing women from social evils protecting them against despicable acts empowering them economically socially all are being done the modi government this new india for women our country",הבטחת חינוך בריאות משחררת נשים מרוע חברתי שמגנים עליהם מפני מעשים נתעבים שמחזקים אותם מבחינה כלכלית כולם נעשים,1.0
agreed the point here was modi selling marcendise not brand today people may not like brand their choice buy not better legit way make money for the party innovation should encouraged atta good night netflix time ,אני מסכים שהנקודה כאן היא שמכירת מרקנדס לא מותג היום אנשים אולי לא אוהבים למותג את בחירתם לא לקנות בדרך חוקית טובה יותר להרוויח כסף עבור החדשנות של המסיבה צריכה לעודד את אטה לילה נטופליקס זמן טוב,1.0
well you always have your modi’ ties fall back your crooked politician anyone earth you live satan and his ways pray him you might just get some more money through corruption,ובכן תמיד יש לך את הקשרים שלך ליפול בחזרה הפוליטיקאי העקום שלך כל אחד כדור הארץ אתה חי השטן ודרכיו להתפלל לו אתה יכול פשוט לקבל קצת יותר כסף באמצעות שחיתות,1.0
thank modi for least one thing his regime many facades liberalism were dropped,תודה למודי על דבר אחד לפחות המשטר שלו הרבה חזיתות ליברליות ירד,1.0
"hai  gang
who are supporting felku chacha pornographic twitter handles have named themselves chowkidar support indian narendra modi ","היי, חבר'ה שתומכים בפלקו צ'אצ'ה, ידיות טוויטר פורנוגרפיות קראו לעצמם ""צ'וקידר"" תומכים באינדיאנית נרנדרה מודי.",1.0
modi splashed nearly 6000 for self promotion ,מודי התיז כמעט 6000 לקידום עצמי,1.0
bhai its defense love and due that modi taking appreciated steps against terror was move step step ,"בהאי, אהבת ההגנה שלה, ומשום כך, מודי נקט בצעדים מוערכים נגד הטרור, היה צעד צעד צעד.",1.0
this exactly how indian navy was war ready and deployed the arabian sea with nuclear armed submarine ,כך בדיוק הצי ההודי היה מוכן למלחמה ופרס את הים הערבי עם צוללת גרעינית חמושה,1.0
manmohan was always silent man unlike this motormouth modi who goes quite when asked relevant questions,"ממנוהן תמיד היה אדם שקט, בניגוד למודי הזה עם הפה המנוע, שהולך די כששואלים אותו שאלות רלוונטיות.",1.0
2014 won 2019 ,2014 זכה ב-2019,2.0
hes crooked president its all transparent modi similar creature the world run amoral and immoral wankers,"הוא נשיא מושחת, יצור דומה ושקוף, העולם מנהל מאוננים לא מוסריים ולא מוסריים.",2.0
"will still support modi
because know rahul gandhi faking nightmare for oxford university such priviliged university has invented machine which potato are converted into gold
","עדיין יתמוך במודי, כי אני יודע שרהול גנדי מזייף סיוט עבור אוניברסיטת אוקספורד, אוניברסיטה כה יוקרתית המציאה מכונה שתפוחי אדמה מומרים לזהב.",2.0
the age big industry that has emerged this ubiquitous bunch “ independent experts” shameless morons available hire totally clueless facts but made skew debates ’ favour through loudmouth rhetoric fun calling them out ,"התעשייה הגדולה של הגיל שעוררה את חבורת המומחים העצמאיים הזו, מטומטמים חסרי בושה שפנויים, שכרו עובדות חסרות מושג, אך גרמו לעימותים מוטים,",0.0
you are ashamed called chor despite being corrupt imagine honest person like modi being called chor your corrupt jeeja,אתה מתבייש שקוראים לך צ'ור למרות שאתה מושחת דמיין אדם ישר כמו מודי שקוראים לו ג'וג'ה המושחתת שלך,0.0
only modi 400 2019 ,רק מודי 400 2019.,2.0
sir dont see any merit 6000 year scheme modi well consider these all elections gimmick political parties also consider mbi tool fool voters and making them redundant,"אדוני, אני לא רואה שום תוכנית בשווי 6000 שנה. שקול היטב את כל הבחירות האלה, גימיק פוליטי, מפלגות, כמו כן, מחשיבים את אם-בי-איי כמצביעים טיפשים, והופכים אותם לחסרי ערך.",0.0
dont need educate nehru indira think fools listen your lies know what nehru and indira were and are seeing the failure that narendra modi first fix your failed leader before even mention the greats,לא צריך לחנך את נירו אינדירה חושבים שטיפשים תקשיבו לשקרים שלכם יודעים מה היו נירו ואינדירה והם רואים את הכישלון שנארנדרה מודי תיקנו קודם את המנהיג הכושל שלכם לפני שאפילו מזכירים את הגדולים,0.0
omg another economics expert from modi cabinet,עוד מומחה לכלכלה מקבינט מודי.,2.0
yet shall not vote for modi,עדיין לא יצביעו בעד מודי.,2.0
italianpakistani reacts narendra modi official trailer vive via ,איטליה-פקיסטאני מגיבה לקרוואן הרשמי של נרנדרה.,2.0
for you people modi means india and modi means sanatan dharm try think about the nation,"מבחינתכם, מודי פירושו הודו ומודי פירושו סנתאן דהארם, נסה לחשוב על האומה.",2.0
narendra modis years have been extremely good for indias poor indias extreme poor population came down from 125 2016 now india longer home the worlds largest extremely poor population nehruvian socialisms number one rank india finally lost ,"נאנדרה מודיס שנים היו טובות מאוד עבור הודו. תושבי הודו העניים הגיעו מ-125 2016, הודו, בית ארוך יותר.",0.0
hahahahathis the guy who always wanted send every critic ,זה הבחור שתמיד רצה לשלוח כל מבקר.,2.0
yeain modi raj thats likely,"כן, מאדי ראג', זה סביר.",2.0
chawkidar modi jaitley amit bhai are completely taken surprise election josh nikalgaya insure your deposit today ,"צ'וקידאר מודי ג'יטלי אמיט בהאי נלקחים לחלוטין לבחירות מפתיעות, ג'וש ניקלגיה, מבטיח את הפיקדון שלך היום.",1.0
people have been using the term jumla attack the modi government wonder what these people have say about the impossible scheme,"אנשים השתמשו במונח ""התקפת ג'ומלה,"" הממשלה התמהמהה מה יש לאנשים האלה לומר על המזימה הבלתי אפשרית.",0.0
pls someone remind jet lee that modi has done nothing but taken away jobs from indians and many aspiring youth and put all the hard earned money tax payers anil ambanis pocket ,"שמישהו יזכיר לג'ט לי שמודי לא עשה דבר מלבד לקחת עבודות מאינדיאנים ומצעירים שאפתנים רבים, ולשים את כל הכסף שהרווחתי ביושר,",1.0
according bhakt modi this rank was from down but consider top rank world ,"לפי בהאקט מודי, הדרגה הזאת הייתה מלמטה, אבל תחשוב על עולם הדרגה הגבוהה ביותר.",0.0
modi will leader one day like all those who have name history for good bad but big and great name,מודי יהיה מנהיג יום אחד כמו כל אלה שיש להם שם היסטוריה לטוב אבל גדול ושם גדול,1.0
modi big thug ,מודי בריון גדול.,2.0
but modishah added one term also that called election,אבל מודשה הוסיף גם מונח אחד שנקרא בחירות.,2.0
why people are discuss more about ashwin than twitter are the people india not worried about their jobs and democracy modis india time worry  ,למה אנשים דנים יותר על אשווין מאשר בטוויטר הם האנשים בהודו שלא מודאגים לגבי עבודתם והדמוקרטיה שלהם,1.0
modi has conceded that nothing done his month tenure now asking for another months  ,מודי הודה כי שום דבר לא עשה כהונת החודש שלו עכשיו מבקש עוד חודשים,2.0
shocked know people village are understanding gimmick modi all these old men village are well informed must watch this interview ,המומים יודעים שאנשים בכפר מבינים גימיקים כל האנשים הזקנים האלה כפר מיודע היטב חייב לצפות בראיון הזה,0.0
gupta never doubted his promises anything 2014 ,גופטה מעולם לא הטיל ספק בהבטחותיו.,2.0
the same moon that modi had promised 2014 ,אותו ירח שמודי הבטיח בשנת 2014.,2.0
now the most interesting one ajay singh founder and current owner with bhupendra kansagra acquired rebranded modiluft which was earlier owned modi lufthansa but actively involved with and coined the slogan abki baar modi sarkar,"כעת, המייסד המעניין ביותר, אג'יי סינגה והבעלים הנוכחיים של ""בהופנדרה קנזסרה,"" רכש מודילופט מותג, שהיה קודם לכן בבעלותו של מודי לופטנזה, אך מעורב באופן פעיל, וטבע את הסלוגן ""אבקי באאר מודי סארקר.""",1.0
this what modi has done india humanity left all have become selfish  ,זה מה שמודי עשתה בהודו האנושות עזבה הכל הפך לאנוכי,0.0
gupta always gave nod modi everything under the sunin 2014 and beyond,גופטה תמיד הניד בראשו הכל תחת השמש 2014 ומעבר,2.0
"then why should not you tell the citizens india that the assets your favourite nirav modi malta choksi being ceased
you the party always cheated the nation all form coal bofors etc there huge listyour loopholes loot pipelines are now closed ","אז למה שלא תגיד לאזרחי הודו שהנכסים שאתה הכי אוהב, נריב מודי מאלטה צ'וקסי, הפסיקו אותך, המפלגה תמיד רימתה את האומה, כל צורות הפחם וכו', רשימה ענקית של צינורות הביזה שלך סגורים עכשיו.",1.0
you can see that video saying will bring back black money and per person can get lakhs anyway nobody lies than modiwen people ask for good jobs saying ride autofry pakoras,אתם יכולים לראות את הסרטון הזה אומר שיחזיר כסף שחור וכל אדם יכול להשיג לאקים בכל מקרה אף אחד לא משקר מאשר מודיוון אנשים מבקשים עבודות טובות שאומרות לרכב על אוטופרי פאקורס,1.0
and not antimodi,ולא אנטי-מודי.,2.0
have you heard rajnath singh speech 15lakh 2014 election campign modi not fool dont say this something more than that otherwise country would not witnessed demonetisation,האם שמעת את ראג'נת סינג נואם 15-לאק 2014 קמפיין מודי קמפיין לא טיפש לא אומר את זה יותר מאשר שמדינה אחרת לא הייתה עדה לדמונטציה,1.0
few days ago modi said cogress ruined india years means you people ruined india years,לפני כמה ימים מודי אמר שהקונגרס הרס את הודו שנים אומר שאתם הרסתם את הודו שנים,0.0
also waiting forall the economist who came with the theory growth effected under modiany comments ,מחכה גם לכל הכלכלן שהגיע עם התיאוריה הצמיחה השפיע תחת הערות מודיאניות,2.0
and wish see modi again,"""ואבקש לראות שוב את מודי.",2.0
how all the wagging their tails,איך כל המכשכשים בזנבם,2.0
the simple thing that have understood you support modi your are nationalist you dont support modi you are antinationalist ,הדבר הפשוט שהבין שאתה תומך במודי שלך הם לאומניים אתה לא תומך במודי אתה אנטיוניסט,2.0
jai modi already request once linked aadhar card voters card have easy big time win the battle this loksabha election god bless you modi ,"ג'אי מודי כבר ביקש פעם אחת לקשר את כרטיס הבוחרים של אדהאר, קל מאוד לנצח בקרב הזה. אלוהים יברך אותך, מודי.",1.0
know about narendra modis new power car bmw7 series ,"אני יודע על ""נארנדרה מודיס,"" סדרת מכוניות כוח חדשות.",1.0
who will become the next india retweet more ,מי יהפוך להודו הבאה ציוץ מחדש יותר,1.0
dear modi jii its the time prove your shallow chest thumping plzz cmm and fight begusarai let the whole world know how liked the country,"""מודי ג'יי היקרה, ""הזמן להוכיח את החזה הרדוד שלך, ""חובט את ס""מ הפלז, ""ולהילחם בג'וסראי, ""לתת לכל העולם לדעת עד כמה המדינה מוצאת חן בעיניו.",1.0
nation modi ,מודי האומה,2.0
know you are big gulam traitors and big critic modi but reality modi already supporting poor his schemes are reaching ground level unlike upa hometown 450 houses made awas yojna every poor got gas and many more,"אני יודע שאתם בוגדים גדולים ומבקרים גדולים, אבל המציאות כבר תומכת בעוני, התכניות שלו מגיעות לקומת הקרקע, בניגוד לעיר הולדתה, 450 בתים תוצרת יוג'נה, כל עני קיבל דלק ועוד הרבה.",1.0
not want democracygen elections that weaken our armedparapolice forcesin jk45000 martyred since 1947we have constnrule lawis modicabinet ignoring antintl ldr ,לא רוצה בחירות דמוקרטיות שמחלישות את כוחות המשטרה החמושה שלנו ב-ג'יי.קיי.45 אלף קדושים מעונים מאז 1947 יש לנו חוק קביעת החוק הוא חד-קבינטי שמתעלם מאנטינטל אי.די.אר.,2.0
"what joke calling ieducated has same shithole standard like that dumbo bimbo annoying  might have some shit degree but that immoral character isnt educateduncurltured
moron 2018 did just months task days 2014 modis devlpmnt ",לאיזו בדיחה לקרוא משכילה יש את אותו סטנדרט מחורבן כמו הפרחה הטיפשה המעצבנת הזאת אולי יש איזה תואר מחורבן אבל הדמות הלא מוסרית הזאת לא משכילה מטומטם 2018 עשתה רק חודשים של משימות ביום 2014 מודיס דבלמנט,0.0
supreme court india has given clean chit modi bjpsc supports confidential step bjp over pricing pappu has filed fake pils  boforscoalvadra land scam etcn etcin baare puchna aapna apne pappu ,"בית המשפט העליון אינדיה העניקה תימוכין נקיים של בי.ג'פס.סי. תומך בצעדים סודיים על קיצוץ פאפו הגיש תרמית של פילס בופורסקואלוואדרה, וכו' וכו' בבאארה אפנה אפנה פאפו.",0.0
kyu chapu modi 15lakh vada kiya tha tab tuje problem nahi thi why you call yourself news anchor you should describe spoke person ,אתה צריך לתאר את עצמך כמגיש חדשות.,2.0
air india boarding pass with ’ photo with smug grin bad news but thank god was not the cockpit,כרטיס טיסה להודו עם תמונה עם חיוך זחוח חדשות רעות אבל תודה לאל לא היה תא הטייס,0.0
that nut makes videos with figures creating out thin air has more than million subscribers good view count which makes good money dumb left modi haters love him thrives because their stupidity unemployables are also self employed,"לאגוז הזה יש סרטונים עם מספרים שיוצרים אוויר דליל, יש יותר ממיליון מנויים. נוף טוב נחשב. מה שעושה כסף טוב. שונאי מודים שמאליים אוהבים אותו.",1.0
there one great policy which ignore just ignore those boot lickers congress party and other parties too who neither have vission nor winner dey are simply loosers and will remain onemodi knows looser looser anwys gives zero fuck,"יש מדיניות אחת גדולה שמתעלמת רק מהמתעלמים ממסיבת הקונגרס של מלקקי המגפיים ומהצדדים האחרים שגם אין להם קרבה וגם לא המנצחים, הם פשוט מפסידנים, והם יישארו רק אחד ממודי יודע שאן-וויר רופף יותר נותן אפס זיונים.",1.0
andaman party have alliance while going alone and probably going alone kon soch raha hai modi harane ,ולמסיבה של אמנים יש ברית בזמן שהם הולכים לבד וכנראה הולכים לבד לקון סוך רהה היי מודי הארן,2.0
"feel the difference
endians liay
chowkidar modi chor hai ",מרגיש את ההבדל אנדים לייה צ'וקידר מודי צ'ור היי,2.0
have you seen the video where modi says lac can given each individual all black money brought backso pls first your homework dude before trying shine,"ראית את הסרטון שבו מודי אומר שלק יכול לתת לכל אדם את כל הכסף השחור שהוחזר כל כך בקלות, אחי, שיעורי הבית שלך לפני שניסית לזרוח.",1.0
cant respect modi jis decision should leave and pakistan ,אני לא יכול לכבד את ההחלטה של מודי ג'יס לעזוב ופקיסטאן.,2.0
"pleasei want that tshirt
once more modi ","בבקשה, אני רוצה את החולצה הזאת עוד פעם אחת.",1.0
these bans political and religious organisation can interpreted playing gallery and attempt show domestic audience how hard they are kashmiri separatists and grab votes reports suggest may longer cakewalk for modi get reelected,"איסורים אלה, ארגון פוליטי ודתי, יכולים להתפרש כגלריה וניסיון להראות לקהל המקומי כמה קשה הם בדלנים קסמיריים, ולתפוס דיווחים על קולות, מרמזים על דרך ארוכה יותר עבור מודי להיבחר מחדש.",0.0
madam not just boarding passes even website airindia one has first see modis face and then through trouble booking,"גברתי, לא רק עלייה למטוס עוברת, אפילו אתר ""איירינדה,"" אחד מהם ראה לראשונה את הפנים של מודיס, ולאחר מכן, דרך קושי בהזמנות.",1.0
"andmodis didnt
all these years you sir are frighteningly cute ",ומודיס עשה את כל השנים האלה אתה אדוני הם חמודים בצורה מפחידה,1.0
modi and left has divided gentlemen ,מודי ושמאלה חילקו ג'נטלמנים.,2.0
modi has been changing alot which good for india,מודי משנה הרבה דברים שטובים להודו.,1.0
the party whose leader openly says the parliament “modi hiding behind women who rakhsha matri”for god sake making such videos have some shame koi party dudh dhuli nahi hai ,"המפלגה שהמנהיג שלה אומר בגלוי שהפרלמנט מסתתר מאחורי נשים שראשה מטרי, למען השם, לצלם סרטונים כאלה, יש איזו מסיבת בושה, דה-דה-דה-הולי נאהי-האי.",0.0
happy know people village are understanding gimmick modi ,אני שמח לדעת שאנשים בכפר מבינים את הגימיק.,1.0
that the truth else the perpetrators malegaon blast samjautha express blasts macca mazjid blasts were apprehended let off innocent hindus were implicated why moh knew ishrat jehan sohrabuddin were mission kill modi she was not stopped,שהאמת אחרת שהעבריינים המליגאונים הפציצו את סמג'אוטה... פיצוץ אקספרס של מאקה מזג'יד נתפסו... שחררו את הינדוס התמים... היו מעורבים... למה מוהה ידע שאישרט ג'האן סוהראבודין היו משימה להרוג את מודי... היא לא נעצרה...,1.0
election apf unlike canada  has dozens regional groupings that play crucial role and may hold the balance power when indians begin voting april writes ,בחירות שלא כמו קנדה יש עשרות קבוצות אזוריות שמשחקות תפקיד מכריע ויכולות להחזיק את כוח האיזון כאשר אינדיאנים מתחילים להצביע באפריל כותב,2.0
when indian army upgradation demaded for lakh crore the same congress said don’ have enough money how india will manage lakh crore modi changed the economy congress desperate ,"כשהצבא ההודי סיים את לימודיו של לאק קרוא, אותו הקונגרס אמר שלדון יש מספיק כסף, איך הודו תנהל את ""המודי"" של לאק קרואה שינתה את הקונגרס הכלכלי נואש.",0.0
well said and ’ true let repeat “modi hai toh mumkin hai”,"יפה אמרת, ובואי נחזור על זה.",1.0
congress state confusion opposition parties wanted alliance aapcong thinking the larger picture fighting modishah regime aaps rajya sabha tells the full interview ,מפלגות האופוזיציה בקונגרס רצו בריתות אפצ'ונג במחשבה שהתמונה הגדולה יותר נלחמת נגד משטר מודישה מגיעה ראג'יה סאבה מספרת את הריאיון המלא,1.0
dont much politics sir chowkidar narendra damodardas modi our ,"אין הרבה פוליטיקה, אדוני צ'וקידר נארנדרה דמודארדס מודי שלנו.",1.0
"from wardha
modi winning landslide
dont spread shitty lies","מוורדה מודי שמנצחת בניצחון סוחף, לא מפזרת שקרים מחורבנים.",1.0
jai bjp jai modi central government banned ₹2000 ₹500 currency before loksabha election declared was genuine decision,"ג'יי בי פי ג'יי ג'אי מודי הממשלה המרכזית אסרה על 22,000 אלף מטבעות לפני שהבחירות ללוקסאבה הוכרזו כהחלטה אמיתית",1.0
told you destroys everything touches here you,אמר לך הורס כל דבר נוגע בך,2.0
experienced this first hand ,חוויתי את היד הראשונה.,1.0
half and full modi said acche din will come years whose ache din have come except modi ,חצי מודי מלא אמר אצ'ה דין יבוא שנים שהכאב שלו הגיע חוץ ממודי,1.0
now rahul gandhi’ candidature from north ruled out the bjp ends nominating modi from south rumors have what you think will the ground impact,עכשיו רהול גנדיטקטורה מהצפון שללה שהבי.ג'י.פי מסתיימת בזיהוי דרכים מהשמועות הדרומיות יש את מה שאתה חושב שהקרקע תשפיע,2.0
and out modi,ומודי החוצה,2.0
this the new india modi,זה מודי הודו החדש.,1.0
least listens for once unlike modi may not have respect people but people will vote for him,לפחות מקשיב לשם שינוי בניגוד למודי אולי אין לו כבוד לאנשים אבל אנשים יצביעו לו,0.0
"donald trump
modi
katie hopkins
all have verified accounts
having tick mark front name doesnt guarantee having brains aswell",דונלד טראמפ מודי קייטי הופקינס כולם אימתו חשבונות בעלי שם קדמי סמן טיק לא מבטיח שיש מוח כמו גם,2.0
will give modi whistle cap wants ‘chowkidar’ owaisi ,"""יעניקו לי את כובע המשרוקית של מודי, ""רוצה את צ'וקידר אוואיסי.",1.0
one more historic decision modi govt women dont need change their names passport after marriage tokenism real action women empowerment,עוד החלטה היסטורית אחת מודי גווט נשים לא צריכות לשנות את שמם דרכון לאחר נישואים אסימון פעולה אמיתית נשים מעצימות,1.0
wish that the all corrupts including bjp and congress leadership ends jail but modi isnt going that was himself let off many cases now has return favour ,"הלוואי שכל המושחתים כולל בי.ג'יי.פי ומנהיגות הקונגרס יסיימו את הכלא, אבל מודי לא הולך, זה היה הוא ששחרר תיקים רבים עכשיו יש להחזיר טובה.",1.0
this result modi maximum governance,התוצאה הזו היא חוק מירבי של מודי.,2.0
what the ordinal status narendra modi the prime minister india ,"מה המצב האורדינלי, נרנדרה מודי, ראש הממשלה הודו?",2.0
mam this brilliant and straight tweet with bias intellectuals calling chowkidar modi bhakt right winger such pple whom todays journos influence such pity encourage being neutral logical pro bjp per their logic,"אמא, הציוץ המבריק והסטרייטי הזה עם אינטלקטואלים בעלי דעות קדומות, קוראים לצ'וקידר מודי בהאקט ימני, כזה חנון שהיום עיתונאי משפיע על רחמים כאלה, מעודד להיות נייטרליים, הגיוניים, פרו-בי-ג'י-פי לפי ההיגיון שלהם.",1.0
why muslims every now and then show madarsa chaap mentality modi quoted that the sum manaaey much that distributed every holder will have lack,"למה מוסלמים מדי פעם מראים למנטליות של מאדרסה צ'אפ, שציטטו שהסכום מאנאהיי, שמפיצים כל מחזיק, יהיה חסר.",1.0
brahmin cannot the chowdikar work thats reasons not prime minister modi doing hard work social mind social work and modi ground earth person slapped all bjp senior leaders show the change your own mind than world will change respected peoples,"ברהמין לא יכול לעבוד על צ'אודיקאר, וזו הסיבה מדוע לא ראש הממשלה מודי עושה עבודה קשה, עבודה סוציאלית, אדם אדמה במצב רוח, סטר לכל המנהיגים הבכירים של הבי.ג'י.פי.",1.0
getting your point correctly you say that modi didnt act against top congress leadership involved the notable scams the upa era because there not enough space jails ,הבנת את הנקודה שלך נכון אתה אומר שמודי לא פעל נגד מנהיגות הקונגרס הבכירה מעורב הונאות ראויות לציון עידן אופה כי אין מספיק בתי כלא בחלל,1.0
every “religion” corrected every “election” people around modi can’ think beyond religion,כל רליג'ון תיקן כל נבחרים סביב מודי יכולים לחשוב מעבר לדת,2.0
modi got excited with that philip kotler thingy ,מודי התרגש מהדבר הזה של פיליפ קוטלר.,1.0
nobody expected lacks other than those who didnt vote for modi and the same people are demanding lakh now what can the bigger joke ,אף אחד לא ציפה לחוסרים מלבד אלה שלא הצביעו בעד מודי ואותם אנשים תובעים את לאק עכשיו מה יכול להיות הבדיחה הגדולה יותר,0.0
"congrats today’ showcase winner erockslisteningroom let glow components amp primaluna prologue preamp schiit saga
dac schiit modi multibit cambridge cxc phono… ","מזל טוב היום, המנצח בחדר ההקשבה של רוקס, נתן לרכיבים הזוהרים אמפר פרילונה פרולוג פרמפ, סאגה דה שייט מודי מולטיביט,",2.0
modi couldnt anything 370 years what failure,מודי יכול היה לעשות כל דבר במשך 370 שנה איזה כישלון,0.0
trailer upcoming comedy movie please watch hve fun narendra modi official trailer via ,"סרט הקומדיה הקרוב של הקרוואן, צפו בבקשה בקרוון הרשמי של נאנדרה.",1.0
bjp wins more seats ’taka then the entire credit cant modishah devegowda family have huge role play well decision making jds will definitely cost congress big time this elections wrong candidates wrong constituencies ,בי.ג'י.פי זוכה בעוד מושבים אז לכל משפחת מושהה דגודה יש תפקיד גדול לשחק טוב בקבלת החלטות ג'יי.די בטוח יעלה לקונגרס בגדול בזמן הזה בחירות שגויות מועמדים שגויים,1.0
